board_id,sprint_duration_days,number_of_issues,completed_issues_prev_sprint,velocity_prev_sprint,team_size,avg_story_points_per_member,velocity,sprint_duration_days,finished_on_time
1086,10,19,17,50,5,9.614817568701625,46,10,1
1086,10,18,19,46,5,9.848040149322502,50,10,1
1086,10,16,18,50,5,10.0,53,10,1
1087,14,6,11,16,4,8.641522989994114,35,14,1
1087,14,12,6,35,4,6.257517604092396,27,14,1
1087,14,10,12,27,4,7.155015709930165,30,14,1
1087,14,10,10,30,4,9.35467670136941,37,14,1
1087,14,13,10,37,4,10.0,42,14,1
1087,14,13,13,42,4,10.0,43,14,1
1087,14,17,13,43,4,9.887139164465877,43,14,1
1088,14,5,11,16,4,5.945079725309787,26,14,1
1088,14,9,5,26,4,6.8277021128882875,30,14,1
1088,14,7,9,30,4,10.0,52,14,1
1088,14,13,7,52,4,10.0,50,14,1
1088,14,12,13,50,4,10.0,49,14,1
1088,14,15,12,49,4,9.05235486690836,39,14,1
1088,14,9,15,39,4,10.0,41,14,1
1089,14,5,11,16,4,5.1893658505442986,22,14,1
1089,14,8,5,22,4,8.707548188968355,37,14,1
1089,14,11,8,37,4,10.0,40,14,1
1089,14,14,11,40,4,10.0,41,14,1
1089,14,12,14,41,4,10.0,42,14,1
1089,14,9,12,42,4,8.21119356774453,33,14,1
1089,14,11,9,33,4,9.535116113203575,37,14,1
1090,10,5,11,16,7,6.886869012364622,42,10,1
1090,10,9,5,42,7,7.952379792372053,57,10,1
1090,10,18,9,57,7,7.660092248722888,54,10,1
1090,10,19,18,54,7,8.569660203439208,60,10,1
1090,10,19,19,60,7,9.232097738454637,60,10,1
1090,10,16,19,60,7,8.503692012681753,60,10,1
1090,10,16,16,60,7,9.241920236547609,60,10,1
1091,14,5,11,16,7,6.280121780688721,43,14,0
1091,14,16,4,43,7,7.624788822832362,58,14,1
1091,14,18,16,58,7,8.40881904370359,60,14,1
1091,14,23,18,60,7,8.855576403346351,60,14,1
1091,14,13,23,60,7,8.22437070098852,60,14,1
1091,14,16,13,60,7,8.501544334113657,57,14,1
1091,14,16,16,57,7,8.537771656194398,60,14,1
1092,10,5,11,16,7,6.619061427968103,46,10,1
1092,10,18,5,46,7,7.968257645379268,54,10,1
1092,10,21,18,54,7,8.25080344976539,58,10,1
1092,10,18,21,58,7,7.991658012488472,60,10,1
1092,10,21,18,60,7,9.602060177565228,60,10,1
1092,10,15,21,60,7,8.365659281980987,60,10,1
1092,10,17,15,60,7,8.17233181841509,60,10,1
1093,10,6,11,16,7,5.481398793383124,40,10,1
1093,10,14,6,40,7,9.037764415950262,58,10,1
1093,10,21,14,58,7,7.884804070672711,60,10,1
1093,10,22,21,60,7,9.190858276451296,60,10,1
1093,10,16,22,60,7,8.287652023493715,59,10,1
1093,10,18,16,59,7,8.383882843834161,60,10,1
1093,10,20,18,60,7,9.231625579727783,60,10,1
1094,14,5,11,16,5,6.923263413001912,35,14,1
1094,14,11,5,35,5,7.405354931230345,38,14,1
1094,14,9,11,38,5,8.177246774145148,45,14,1
1094,14,10,9,45,5,9.925051307420434,48,14,1
1094,14,13,10,48,5,10.0,53,14,1
1094,14,13,13,53,5,9.939092926163626,52,14,1
1094,14,13,13,52,5,10.0,53,14,1
1095,14,5,11,16,7,6.324627134028801,41,14,1
1095,14,15,5,41,7,6.125552433256833,48,14,1
1095,14,17,15,48,7,8.019184433190992,60,14,1
1095,14,13,17,60,7,8.794790040292161,60,14,1
1095,14,15,13,60,7,9.318237901272278,60,14,1
1095,14,14,15,60,7,8.463254238476814,60,14,1
1095,14,17,14,60,7,9.269580599526316,60,14,1
1096,14,5,11,16,4,4.551169991201467,21,14,1
1096,14,5,5,21,4,8.604011305964276,31,14,1
1096,14,8,5,31,4,10.0,42,14,1
1096,14,11,8,42,4,10.0,45,14,1
1096,14,13,11,45,4,8.07742542771179,34,14,1
1096,14,13,13,34,4,10.0,42,14,1
1096,14,15,13,42,4,10.0,49,14,1
1097,14,5,11,16,5,5.925197482437925,24,14,0
1097,14,6,4,24,5,5.7539781990424785,32,14,1
1097,14,8,6,32,5,7.554280326805882,36,14,1
1097,14,9,8,36,5,8.363150476938815,41,14,1
1097,14,14,9,41,5,9.18063801207546,44,14,1
1097,14,15,14,44,5,8.726544430040867,44,14,0
1097,14,12,12,44,5,8.732335271109617,49,14,1
1098,10,6,11,16,4,8.483588681392042,33,10,1
1098,10,11,6,33,4,8.920115132142271,35,10,1
1098,10,11,11,35,4,8.066074013891377,35,10,1
1098,10,8,11,35,4,7.221194347172828,30,10,1
1098,10,7,8,30,4,8.670880670700974,37,10,1
1098,10,13,7,37,4,8.822142322861044,33,10,1
1098,10,10,13,33,4,7.718008553094469,29,10,1
1099,14,5,11,16,4,7.874295859004597,28,14,1
1099,14,9,5,28,4,7.804281833814421,32,14,1
1099,14,8,9,32,4,6.99431636388991,31,14,1
1099,14,10,8,31,4,8.072727504007482,33,14,1
1099,14,10,10,33,4,7.163493954192154,29,14,1
1099,14,8,10,29,4,9.072405294455182,37,14,1
1099,14,11,8,37,4,9.333408308753905,38,14,1
1100,14,6,11,16,6,6.773937904425271,44,14,0
1100,14,12,5,44,6,8.60249016796726,51,14,1
1100,14,19,12,51,6,10.0,59,14,1
1100,14,20,19,59,6,9.59800301648709,57,14,1
1100,14,15,20,57,6,10.0,60,14,1
1100,14,22,15,60,6,9.489933765581041,59,14,1
1100,14,18,22,59,6,8.474813548484978,55,14,1
1101,10,5,11,16,5,7.3892674196468855,35,10,1
1101,10,11,5,35,5,9.163055657379502,44,10,1
1101,10,10,11,44,5,8.345863108458548,42,10,1
1101,10,13,10,42,5,9.260104913306355,47,10,1
1101,10,18,13,47,5,9.751887031096745,49,10,1
1101,10,15,18,49,5,10.0,55,10,1
1101,10,19,15,55,5,10.0,55,10,1
1102,14,6,11,16,5,5.1880839596853665,32,14,1
1102,14,8,6,32,5,8.077049880786667,41,14,1
1102,14,10,8,41,5,10.0,47,14,1
1102,14,12,10,47,5,9.662078947862828,49,14,1
1102,14,11,12,49,5,10.0,51,14,1
1102,14,17,11,51,5,10.0,55,14,1
1102,14,13,17,55,5,9.36584125942585,46,14,1
1103,14,5,11,16,4,7.957905168828127,32,14,1
1103,14,11,5,32,4,9.521927865299457,37,14,1
1103,14,14,11,37,4,8.526973275152757,36,14,1
1103,14,9,14,36,4,10.0,40,14,1
1103,14,14,9,40,4,8.767131104057798,35,14,1
1103,14,10,14,35,4,8.863980116824369,34,14,1
1103,14,10,10,34,4,9.305940637889561,40,14,1
1104,10,5,11,16,4,8.661535261850606,31,10,1
1104,10,8,5,31,4,8.635488502492953,33,10,1
1104,10,10,8,33,4,10.0,47,10,1
1104,10,18,10,47,4,9.273768110617228,39,10,1
1104,10,10,18,39,4,10.0,47,10,1
1104,10,13,10,47,4,10.0,42,10,1
1104,10,14,13,42,4,9.61471361639655,38,10,1
1105,14,5,11,16,7,5.152284656399262,39,14,1
1105,14,11,5,39,7,7.9704403217980815,56,14,1
1105,14,13,11,56,7,7.868332568732882,58,14,1
1105,14,21,13,58,7,8.859530317693011,60,14,1
1105,14,16,21,60,7,8.184773776849015,60,14,1
1105,14,19,16,60,7,8.407924118419459,60,14,1
1105,14,18,19,60,7,8.14210572948402,60,14,1
1106,14,6,11,16,6,4.448847239387463,30,14,0
1106,14,9,5,30,6,3.9997442076898118,32,14,1
1106,14,11,9,32,6,6.832711191633682,41,14,1
1106,14,15,11,41,6,7.495355195843201,49,14,1
1106,14,11,15,49,6,9.328410959778072,57,14,1
1106,14,15,11,57,6,9.590318841128882,60,14,1
1106,14,20,15,60,6,9.926016097953509,60,14,1
1107,10,5,11,16,6,8.278910898400397,48,10,1
1107,10,14,5,48,6,6.6871339629070485,49,10,1
1107,10,12,14,49,6,9.271992048364693,60,10,1
1107,10,19,12,60,6,8.566518498470781,54,10,1
1107,10,13,19,54,6,8.479251790544977,56,10,1
1107,10,17,13,56,6,9.604838621287863,60,10,1
1107,10,17,17,60,6,10.0,60,10,1
1108,14,5,11,16,5,6.378463238044763,35,14,1
1108,14,10,5,35,5,7.998864736788992,40,14,1
1108,14,12,10,40,5,10.0,45,14,1
1108,14,14,12,45,5,9.628433599648314,50,14,1
1108,14,16,14,50,5,10.0,49,14,1
1108,14,14,16,49,5,10.0,53,14,1
1108,14,13,14,53,5,10.0,58,14,1
1109,14,6,11,16,6,6.662331557065349,39,14,0
1109,14,11,5,39,6,9.396477699221064,56,14,1
1109,14,12,11,56,6,9.56633481804596,58,14,1
1109,14,13,12,58,6,9.315863635441794,60,14,1
1109,14,14,13,60,6,9.270862138252841,57,14,1
1109,14,15,14,57,6,8.62302452062858,59,14,1
1109,14,22,15,59,6,9.363768871176573,60,14,1
1110,10,5,11,16,4,5.975993674484543,25,10,0
1110,10,6,4,25,4,8.432866592850804,32,10,1
1110,10,9,6,32,4,7.8474756999856945,33,10,1
1110,10,9,9,33,4,7.11433267947508,30,10,1
1110,10,7,9,30,4,10.0,41,10,1
1110,10,10,7,41,4,9.698128344927369,40,10,1
1110,10,11,10,40,4,9.14790592917058,37,10,0
1111,14,5,11,16,7,6.818355286856158,44,14,1
1111,14,11,5,44,7,8.675363445240684,60,14,1
1111,14,22,11,60,7,8.342338620018293,60,14,1
1111,14,20,22,60,7,8.448643589660987,60,14,1
1111,14,23,20,60,7,8.209760184140595,60,14,1
1111,14,16,23,60,7,8.36063500191686,60,14,1
1111,14,15,16,60,7,8.899769434255786,60,14,1
1112,14,6,11,16,6,7.198232018224372,37,14,1
1112,14,12,6,37,6,10.0,58,14,1
1112,14,21,12,58,6,9.151141313521855,60,14,1
1112,14,14,21,60,6,9.489942135636532,60,14,1
1112,14,19,14,60,6,9.653358741895824,59,14,1
1112,14,14,19,59,6,8.061180237243597,52,14,1
1112,14,13,14,52,6,8.12478289735282,51,14,1
1113,10,5,11,16,5,7.5835200927735515,42,10,1
1113,10,9,5,42,5,8.3213807456706,42,10,0
1113,10,14,7,42,5,8.268571872234338,43,10,1
1113,10,15,14,43,5,9.490267452752947,51,10,1
1113,10,17,15,51,5,9.763746747927557,44,10,1
1113,10,17,17,44,5,10.0,58,10,1
1113,10,19,17,58,5,9.205601516747437,49,10,1
1114,14,5,11,16,5,6.184114609525751,30,14,1
1114,14,8,5,30,5,7.5214605273315165,40,14,1
1114,14,16,8,40,5,9.46843377469032,49,14,1
1114,14,15,16,49,5,9.34199040916388,49,14,1
1114,14,16,15,49,5,10.0,53,14,1
1114,14,19,16,53,5,10.0,51,14,1
1114,14,18,19,51,5,9.34605241272339,51,14,1
1115,10,5,11,16,4,6.8945034234151965,28,10,1
1115,10,8,5,28,4,6.161535401581605,24,10,1
1115,10,6,8,24,4,10.0,37,10,1
1115,10,11,6,37,4,10.0,45,10,1
1115,10,17,11,45,4,10.0,39,10,1
1115,10,11,17,39,4,10.0,43,10,1
1115,10,16,11,43,4,10.0,38,10,1
1116,10,5,11,16,5,6.084655330140432,32,10,1
1116,10,8,5,32,5,9.289075922135714,45,10,1
1116,10,11,8,45,5,8.750406744453926,45,10,1
1116,10,11,11,45,5,9.925198836274125,49,10,1
1116,10,12,11,49,5,9.882510871042154,49,10,1
1116,10,19,12,49,5,10.0,53,10,1
1116,10,20,19,53,5,10.0,59,10,1
1117,10,5,11,16,5,6.52657089995317,33,10,1
1117,10,12,5,33,5,8.018483282111097,40,10,1
1117,10,14,12,40,5,7.858891667733491,40,10,1
1117,10,10,14,40,5,10.0,46,10,1
1117,10,16,10,46,5,10.0,51,10,0
1117,10,12,13,51,5,10.0,57,10,1
1117,10,16,12,57,5,10.0,56,10,1
1118,14,5,11,16,6,5.64688229987171,35,14,1
1118,14,8,5,35,6,8.023112046512903,44,14,1
1118,14,12,8,44,6,8.676511425267933,48,14,1
1118,14,12,12,48,6,7.931147693855161,51,14,1
1118,14,12,12,51,6,9.233970050618899,59,14,1
1118,14,14,12,59,6,10.0,60,14,1
1118,14,13,14,60,6,9.60709090726566,58,14,1
1119,10,5,11,16,6,6.153227164784981,38,10,1
1119,10,14,5,38,6,9.612680660028847,58,10,1
1119,10,13,14,58,6,8.761849718067692,53,10,1
1119,10,15,13,53,6,9.440508551749849,59,10,0
1119,10,21,12,59,6,10.0,59,10,1
1119,10,18,21,59,6,10.0,60,10,1
1119,10,23,18,60,6,10.0,60,10,1
1120,14,5,11,16,5,5.690730322847506,28,14,1
1120,14,11,5,28,5,6.728510929333557,36,14,1
1120,14,9,11,36,5,9.816864402914486,47,14,1
1120,14,11,9,47,5,10.0,54,14,1
1120,14,21,11,54,5,10.0,59,14,1
1120,14,22,21,59,5,10.0,60,14,1
1120,14,15,22,60,5,10.0,58,14,1
1121,14,5,11,16,5,5.95349172906584,28,14,1
1121,14,9,5,28,5,4.993341511315712,34,14,1
1121,14,10,9,34,5,8.65644293923697,42,14,1
1121,14,10,10,42,5,9.295194074701534,48,14,1
1121,14,17,10,48,5,8.769373296331393,47,14,1
1121,14,16,17,47,5,10.0,55,14,1
1121,14,19,16,55,5,9.783902691521833,51,14,1
1122,10,5,11,16,5,4.364569808504775,27,10,1
1122,10,7,5,27,5,7.209787681156091,37,10,1
1122,10,15,7,37,5,10.0,55,10,1
1122,10,20,15,55,5,9.749285807448071,46,10,1
1122,10,11,20,46,5,10.0,50,10,1
1122,10,19,11,50,5,9.3933520527634,49,10,1
1122,10,11,19,49,5,8.47304213912305,43,10,1
1123,14,6,11,16,7,5.3719787503952166,41,14,0
1123,14,11,5,41,7,7.470365683931115,53,14,0
1123,14,21,9,53,7,7.903667878711557,55,14,1
1123,14,14,21,55,7,8.881717275701957,60,14,0
1123,14,16,11,60,7,8.477264187713914,60,14,1
1123,14,16,16,60,7,7.964956688159741,59,14,1
1123,14,16,16,59,7,8.441078902728064,60,14,1
1124,10,5,11,16,7,5.697300687215174,39,10,1
1124,10,12,5,39,7,8.191386736747194,55,10,1
1124,10,14,12,55,7,8.411903285973628,60,10,1
1124,10,15,14,60,7,8.161928396300706,60,10,1
1124,10,22,15,60,7,9.020293475148595,60,10,1
1124,10,17,22,60,7,9.044290934903369,60,10,1
1124,10,21,17,60,7,8.421558052781256,60,10,1
1125,14,5,11,16,5,6.003207145204751,31,14,1
1125,14,7,5,31,5,6.0489683157510195,33,14,1
1125,14,11,7,33,5,8.975157009952811,46,14,1
1125,14,13,11,46,5,9.473641624025404,49,14,1
1125,14,12,13,49,5,9.203591771958326,49,14,1
1125,14,12,12,49,5,9.503005487425646,49,14,1
1125,14,14,12,49,5,10.0,51,14,1
1126,10,6,11,16,5,4.479304182880901,25,10,1
1126,10,7,6,25,5,7.981737790283153,37,10,0
1126,10,13,6,37,5,7.559446072672618,38,10,1
1126,10,13,13,38,5,8.703459101873566,44,10,1
1126,10,13,13,44,5,8.606890496109953,47,10,1
1126,10,13,13,47,5,9.227577846936665,48,10,1
1126,10,13,13,48,5,8.524057851894923,45,10,1
1127,10,6,11,16,4,8.192470989497606,31,10,1
1127,10,9,6,31,4,8.442615941463806,29,10,1
1127,10,9,9,29,4,7.69986326893544,31,10,1
1127,10,11,9,31,4,10.0,40,10,1
1127,10,13,11,40,4,10.0,42,10,1
1127,10,15,13,42,4,10.0,43,10,1
1127,10,16,15,43,4,10.0,42,10,1
1128,14,5,11,16,6,5.2923302959663525,31,14,1
1128,14,8,5,31,6,9.315120376088514,53,14,1
1128,14,13,8,53,6,9.969802057124062,58,14,1
1128,14,17,13,58,6,8.142621056083769,54,14,1
1128,14,14,17,54,6,7.709803879714128,51,14,1
1128,14,13,14,51,6,9.198096526104145,56,14,1
1128,14,15,13,56,6,9.193733503901582,53,14,1
1129,14,5,11,16,4,7.710051155164989,31,14,1
1129,14,9,5,31,4,9.769007425816692,38,14,1
1129,14,9,9,38,4,10.0,49,14,1
1129,14,14,9,49,4,10.0,48,14,1
1129,14,15,14,48,4,9.327093248931359,37,14,1
1129,14,9,15,37,4,9.61006281285278,38,14,1
1129,14,11,9,38,4,10.0,48,14,1
1130,14,5,11,16,7,6.38402326547295,49,14,0
1130,14,16,4,49,7,8.721315699870472,60,14,1
1130,14,15,16,60,7,9.064637490123152,60,14,1
1130,14,17,15,60,7,8.894096218956518,60,14,1
1130,14,17,17,60,7,8.2643479933004,60,14,1
1130,14,14,17,60,7,9.196761457883278,60,14,1
1130,14,14,14,60,7,8.603783898384407,60,14,1
1131,10,5,11,16,5,5.09770980818384,24,10,0
1131,10,5,4,24,5,8.534468168109942,41,10,1
1131,10,14,5,41,5,8.501926066654038,43,10,1
1131,10,15,14,43,5,9.031778661146179,45,10,1
1131,10,17,15,45,5,6.8005803792046216,40,10,1
1131,10,15,17,40,5,9.517802341929128,44,10,1
1131,10,11,15,44,5,10.0,52,10,1
1132,10,5,11,16,6,6.261273213841028,35,10,1
1132,10,9,5,35,6,8.356157955349333,51,10,1
1132,10,12,9,51,6,9.533371626858685,60,10,1
1132,10,13,12,60,6,9.62350147439468,54,10,1
1132,10,13,13,54,6,9.363590770795444,57,10,1
1132,10,18,13,57,6,9.058537604756966,52,10,1
1132,10,14,18,52,6,9.965755647743325,60,10,1
1133,10,5,11,16,7,6.382106498124532,38,10,0
1133,10,9,4,38,7,8.290753332157978,54,10,1
1133,10,15,9,54,7,9.039422447887526,60,10,1
1133,10,21,15,60,7,8.729168480098537,60,10,1
1133,10,13,21,60,7,8.293001870099447,59,10,1
1133,10,14,13,59,7,8.632994436159077,60,10,1
1133,10,18,14,60,7,9.240531633231605,60,10,0
1134,10,6,11,16,7,7.125609651356466,47,10,0
1134,10,13,5,47,7,8.45604824673186,60,10,1
1134,10,19,13,60,7,7.655087267615794,60,10,1
1134,10,21,19,60,7,8.188212436943642,58,10,1
1134,10,19,21,58,7,9.084539345108588,60,10,1
1134,10,16,19,60,7,8.647232416724483,60,10,1
1134,10,22,16,60,7,8.527891186405236,60,10,1
1135,10,6,11,16,7,5.619760756633002,38,10,1
1135,10,12,6,38,7,7.592309464871308,55,10,1
1135,10,13,12,55,7,8.121688506555145,60,10,1
1135,10,20,13,60,7,8.446740387833648,60,10,1
1135,10,19,20,60,7,8.275599014235162,57,10,1
1135,10,15,19,57,7,8.679556249220001,53,10,1
1135,10,16,15,53,7,8.900694254211716,58,10,1
1136,10,6,11,16,7,8.010560914000934,49,10,1
1136,10,12,6,49,7,9.206570844087404,56,10,1
1136,10,15,12,56,7,8.898203744157774,60,10,1
1136,10,15,15,60,7,7.885997353724933,60,10,1
1136,10,14,15,60,7,8.49504546173946,60,10,1
1136,10,15,14,60,7,8.934376169730754,60,10,1
1136,10,17,15,60,7,9.266777518953749,60,10,1
1137,10,6,11,16,4,6.145666093945069,24,10,1
1137,10,8,6,24,4,6.2103588489111825,26,10,1
1137,10,8,8,26,4,8.06582971485826,35,10,1
1137,10,9,8,35,4,9.356319808850348,39,10,1
1137,10,14,9,39,4,7.670811819341681,31,10,1
1137,10,12,14,31,4,5.086077708580571,23,10,1
1137,10,8,12,23,4,7.903133963734911,30,10,1
1138,10,6,11,16,7,7.297619829228864,47,10,1
1138,10,14,6,47,7,8.855105853556744,60,10,1
1138,10,15,14,60,7,8.378985387609054,60,10,1
1138,10,18,15,60,7,7.737992260787771,58,10,1
1138,10,23,18,58,7,8.24853474238092,60,10,1
1138,10,18,23,60,7,9.541526858545168,60,10,1
1138,10,21,18,60,7,8.921990510543377,60,10,1
1139,10,5,11,16,6,7.010531895457292,42,10,1
1139,10,14,5,42,6,9.652784849303792,55,10,0
1139,10,14,11,55,6,10.0,59,10,1
1139,10,24,14,59,6,9.529050110424945,60,10,1
1139,10,24,24,60,6,10.0,60,10,1
1139,10,15,24,60,6,9.642136927422186,59,10,1
1139,10,20,15,59,6,8.682048938563499,58,10,1
1140,14,5,11,16,4,5.277145431295056,25,14,1
1140,14,6,5,25,4,8.90150529728098,37,14,1
1140,14,11,6,37,4,9.663815137828752,35,14,0
1140,14,9,9,35,4,7.746126493886855,28,14,1
1140,14,9,9,28,4,8.21133425207677,31,14,1
1140,14,9,9,31,4,7.783537310585192,34,14,1
1140,14,11,9,34,4,10.0,44,14,1
1141,14,6,11,16,6,6.3885954045242,45,14,1
1141,14,13,6,45,6,9.36885856322135,53,14,1
1141,14,18,13,53,6,10.0,60,14,1
1141,14,15,18,60,6,10.0,58,14,1
1141,14,15,15,58,6,9.369530986965252,56,14,1
1141,14,14,15,56,6,7.842921628321788,50,14,1
1141,14,15,14,50,6,7.338062218997209,49,14,1
1142,10,5,11,16,5,6.7104029771580676,32,10,1
1142,10,7,5,32,5,7.44929353909532,38,10,0
1142,10,9,6,38,5,8.74470907376887,43,10,1
1142,10,12,9,43,5,10.0,49,10,1
1142,10,19,12,49,5,10.0,51,10,1
1142,10,14,19,51,5,9.958052864186158,51,10,1
1142,10,15,14,51,5,10.0,51,10,1
1143,10,5,11,16,5,7.324411590739675,35,10,0
1143,10,13,4,35,5,9.66806539300004,50,10,1
1143,10,12,13,50,5,10.0,57,10,1
1143,10,18,12,57,5,10.0,48,10,1
1143,10,16,18,48,5,7.608401152905295,37,10,1
1143,10,9,16,37,5,8.832396177131793,45,10,1
1143,10,17,9,45,5,10.0,53,10,1
1144,10,5,11,16,5,8.43776777296797,42,10,1
1144,10,13,5,42,5,10.0,51,10,1
1144,10,19,13,51,5,8.49803231555048,45,10,1
1144,10,12,19,45,5,9.16391604154332,48,10,1
1144,10,15,12,48,5,7.541714871809376,41,10,1
1144,10,15,15,41,5,9.398618463295747,47,10,1
1144,10,16,15,47,5,9.836008987918591,48,10,1
1145,14,5,11,16,5,6.760683273247546,34,14,1
1145,14,11,5,34,5,7.886420429636718,41,14,1
1145,14,13,11,41,5,9.6290904760693,51,14,1
1145,14,20,13,51,5,9.296673845289387,47,14,1
1145,14,13,20,47,5,10.0,54,14,1
1145,14,17,13,54,5,10.0,56,14,1
1145,14,17,17,56,5,10.0,53,14,1
1146,14,5,11,16,4,7.5672096507738615,29,14,1
1146,14,8,5,29,4,9.045343238510778,38,14,1
1146,14,9,8,38,4,10.0,37,14,1
1146,14,8,9,37,4,10.0,41,14,1
1146,14,14,8,41,4,9.307662489317957,38,14,1
1146,14,11,14,38,4,9.963318916755844,39,14,1
1146,14,10,11,39,4,7.94238947270093,32,14,1
1147,14,5,11,16,7,7.418824178091258,53,14,1
1147,14,19,5,53,7,7.955196205803654,60,14,1
1147,14,21,19,60,7,8.672428287638999,59,14,1
1147,14,22,21,59,7,8.116835617490914,60,14,1
1147,14,21,22,60,7,6.79446994536271,54,14,1
1147,14,17,21,54,7,7.283813241418523,57,14,1
1147,14,13,17,57,7,8.63432856082403,60,14,0
1148,14,5,11,16,6,6.448684131721018,34,14,1
1148,14,13,5,34,6,7.50218399265974,45,14,1
1148,14,14,13,45,6,9.548144204424567,58,14,1
1148,14,16,14,58,6,10.0,60,14,1
1148,14,13,16,60,6,10.0,60,14,1
1148,14,17,13,60,6,8.737159116534981,55,14,1
1148,14,12,17,55,6,8.728329387526545,55,14,1
1149,14,5,11,16,6,7.011935839445963,43,14,0
1149,14,16,4,43,6,9.284628741424417,53,14,1
1149,14,14,16,53,6,9.666390481899514,58,14,1
1149,14,20,14,58,6,8.445618746836766,55,14,1
1149,14,14,20,55,6,10.0,57,14,1
1149,14,13,14,57,6,9.762564080071602,60,14,1
1149,14,15,13,60,6,9.800988824970354,60,14,1
1150,14,5,11,16,5,6.995284587196102,35,14,1
1150,14,8,5,35,5,7.503297560900712,35,14,1
1150,14,9,8,35,5,8.297272449859976,44,14,1
1150,14,14,9,44,5,10.0,55,14,1
1150,14,15,14,55,5,10.0,60,14,1
1150,14,16,15,60,5,10.0,60,14,1
1150,14,15,16,60,5,10.0,54,14,1
1151,10,5,11,16,4,7.2794141286066765,28,10,1
1151,10,7,5,28,4,8.017399957474584,30,10,1
1151,10,10,7,30,4,9.09059463273789,34,10,1
1151,10,12,10,34,4,10.0,42,10,1
1151,10,10,12,42,4,7.04488075886622,31,10,1
1151,10,11,10,31,4,8.424703745355735,32,10,1
1151,10,8,11,32,4,9.307829355620868,39,10,1
1152,10,6,11,16,4,4.731970545513059,18,10,0
1152,10,5,5,18,4,5.1458147150355416,25,10,1
1152,10,8,5,25,4,8.423985620047736,33,10,1
1152,10,10,8,33,4,8.294844656257453,32,10,0
1152,10,12,8,32,4,8.05153204607898,33,10,1
1152,10,7,12,33,4,8.4037562894517,34,10,1
1152,10,9,7,34,4,7.103068332965844,28,10,1
1153,10,5,11,16,7,7.0889877590756,42,10,1
1153,10,9,5,42,7,8.497751720129628,56,10,1
1153,10,17,9,56,7,8.606838980546625,60,10,1
1153,10,21,17,60,7,8.351051973523893,60,10,1
1153,10,16,21,60,7,8.73478101743592,60,10,1
1153,10,21,16,60,7,9.091036701214877,60,10,1
1153,10,21,21,60,7,8.968125443696625,60,10,1
1154,14,5,11,16,5,5.847604720128262,27,14,0
1154,14,6,4,27,5,7.496614825927073,41,14,1
1154,14,12,6,41,5,10.0,58,14,1
1154,14,14,12,58,5,9.964239791715785,49,14,1
1154,14,17,14,49,5,10.0,48,14,1
1154,14,15,17,48,5,9.544969327483209,47,14,1
1154,14,13,15,47,5,9.007327787441087,48,14,1
1155,10,5,11,16,6,7.142445384614918,39,10,1
1155,10,13,5,39,6,9.036214958368753,53,10,1
1155,10,14,13,53,6,9.554851999432115,55,10,1
1155,10,15,14,55,6,9.187106322330427,53,10,1
1155,10,13,15,53,6,10.0,60,10,1
1155,10,24,13,60,6,9.722732424606962,60,10,1
1155,10,17,24,60,6,10.0,60,10,1
1156,14,5,11,16,7,6.38853850066668,40,14,1
1156,14,11,5,40,7,7.0864376952961114,52,14,1
1156,14,13,11,52,7,8.75671787155996,60,14,0
1156,14,18,10,60,7,8.33442074952117,56,14,1
1156,14,13,18,56,7,8.487078592158344,60,14,1
1156,14,24,13,60,7,9.606056333729821,60,14,1
1156,14,15,24,60,7,9.540887783470245,60,14,1
1157,14,6,11,16,4,8.958897061775115,35,14,1
1157,14,14,6,35,4,8.316183600643436,39,14,1
1157,14,11,14,39,4,10.0,42,14,1
1157,14,9,11,42,4,8.683784914770326,37,14,1
1157,14,11,9,37,4,10.0,44,14,1
1157,14,16,11,44,4,8.313348898830819,33,14,1
1157,14,9,16,33,4,7.757039261051861,30,14,1
1158,14,5,11,16,6,6.507663716434774,39,14,1
1158,14,14,5,39,6,8.109115784020045,41,14,0
1158,14,13,11,41,6,8.636326017540862,50,14,1
1158,14,17,13,50,6,9.40901675646803,57,14,1
1158,14,16,17,57,6,9.166469520670102,60,14,1
1158,14,19,16,60,6,8.596518363911994,50,14,1
1158,14,19,19,50,6,8.64895137222985,56,14,1
1159,10,5,11,16,6,5.574932423388172,34,10,1
1159,10,11,5,34,6,6.889560930476938,47,10,1
1159,10,11,11,47,6,8.45701530560298,49,10,1
1159,10,15,11,49,6,10.0,60,10,1
1159,10,21,15,60,6,10.0,60,10,1
1159,10,23,21,60,6,9.471655008912698,57,10,1
1159,10,17,23,57,6,9.785143287722928,60,10,1
1160,10,6,11,16,7,7.61027835282957,50,10,1
1160,10,19,6,50,7,8.178406500697772,58,10,1
1160,10,17,19,58,7,8.466321743621759,57,10,1
1160,10,22,17,57,7,8.512714109949291,60,10,1
1160,10,21,22,60,7,8.741918031176882,60,10,1
1160,10,13,21,60,7,8.93085254103331,60,10,1
1160,10,15,13,60,7,8.542666988934476,60,10,1
1161,14,5,11,16,7,5.16730840025809,39,14,1
1161,14,15,5,39,7,7.43466578447137,50,14,1
1161,14,16,15,50,7,8.543992178537257,59,14,1
1161,14,19,16,59,7,8.36473309864501,60,14,1
1161,14,21,19,60,7,8.634147544143376,60,14,1
1161,14,18,21,60,7,7.821907990460182,60,14,1
1161,14,15,18,60,7,8.729535246870089,60,14,1
1162,14,6,11,16,5,6.536876210526209,31,14,0
